districtid,timeid,statemean,statestdev
246,24,354.23,650.18
246,25,589.77,1077.17
247,8,9.25,6.83
247,9,8.83,6.18
247,10,7.25,5.63
247,11,8.14,7.75
247,12,19.79,23.59
247,13,29.87,30.46
247,15,14.0,10.88
247,16,10.24,11.59
247,17,27.06,24.51
247,18,72.61,81.43
247,19,90.39,163.18
247,20,162.94,174.65
247,21,208.89,263.7
247,22,172.06,195.0
247,23,208.33,286.34
247,24,298.0,334.05
247,25,467.89,690.5
248,7,31.0,77.58
248,8,22.17,53.0
248,9,42.42,111.92
248,10,40.0,99.27
248,11,36.44,86.48
248,12,31.52,64.1
248,13,36.18,79.32
248,14,25.43,60.2
248,15,29.49,58.41
248,16,36.07,71.18
248,17,53.48,103.07
248,18,92.44,165.0
248,19,102.53,182.13
248,20,114.1,218.21
248,21,109.41,202.98
248,22,125.67,206.37
248,23,147.92,244.41
248,24,177.82,278.44
248,25,216.78,357.69
249,8,149.43,420.34
249,9,156.35,598.45
249,11,197.62,794.27
249,12,298.19,1341.79
249,13,400.52,1777.56
249,14,430.07,1723.62
249,15,657.48,2251.75
249,16,896.93,2767.89
249,17,802.11,1796.96
249,18,903.48,1590.01
249,19,1075.96,1671.86
249,20,1172.04,1408.53
249,21,1039.41,1358.99
249,22,1118.33,1384.89
249,23,1191.93,1614.55
249,24,1245.59,1702.15
249,25,1235.7,1491.69
250,7,6.73,5.46
250,8,14.42,15.51
250,9,14.88,11.53
250,10,32.0,40.67
250,11,34.18,36.35
250,12,90.29,163.73
250,13,45.09,68.14
250,14,66.14,100.8
250,15,115.46,282.57
250,16,355.33,1142.6
250,17,546.71,1671.82
250,18,848.54,2497.83
250,19,1119.62,2681.78
250,20,1272.04,2668.71
250,21,1425.25,2836.29
250,22,1572.12,2957.86
250,23,1681.67,3460.7
250,24,1863.04,3612.39
250,25,2083.42,3901.07
252,10,18.28,19.46
252,11,20.14,19.19
252,12,37.9,44.65
252,13,32.38,36.22
252,14,40.05,42.75
252,15,68.14,99.92
252,16,87.86,176.73
252,17,155.05,324.78
252,18,167.5,346.46
252,19,304.82,604.19
252,20,391.14,561.51
252,21,436.64,473.92
252,22,510.91,494.26
252,23,715.77,644.26
252,24,878.18,903.61
252,25,864.14,1058.09
254,7,156.41,554.95
254,8,292.37,868.51
254,9,360.07,1075.03
254,10,546.13,1869.88
254,11,596.0,1793.25
254,12,570.42,1651.85
254,13,691.39,1855.2
254,14,779.93,1868.49
254,15,980.81,2328.9
254,16,1306.06,2935.09
254,17,1485.84,3209.68
254,18,1731.32,3594.23
254,19,2080.39,4264.93
254,20,2064.55,3719.81
254,21,2236.81,3530.43
254,22,2541.74,3474.85
254,23,2704.71,3912.0
254,24,2878.81,4193.53
254,25,3723.35,4943.56
257,11,7.0,5.0
257,12,12.0,18.69
257,13,4.75,3.9
257,14,10.2,10.63
257,15,16.62,25.17
257,16,21.33,30.19
257,17,16.5,15.79
257,18,10.5,13.12
257,19,22.38,38.09
257,20,34.57,63.66
257,21,48.4,36.39
257,22,61.67,110.91
257,23,18.11,41.92
257,24,21.0,49.21
257,25,27.14,45.61
258,7,50.88,175.95
258,8,148.39,420.68
258,9,155.83,598.58
258,10,197.0,768.95
258,11,197.54,794.29
258,12,297.62,1341.91
258,13,399.19,1777.84
258,14,427.59,1724.18
258,15,655.26,2252.34
258,16,889.04,2769.98
258,17,802.22,1796.92
258,18,882.48,1596.2
258,19,1058.93,1678.42
258,20,1150.63,1418.71
258,21,1010.78,1370.68
258,22,1090.11,1396.81
258,23,1163.04,1626.2
258,24,1220.07,1713.97
258,25,1213.26,1502.46
259,9,42.94,111.76
259,10,40.15,99.23
259,11,36.54,86.45
259,12,31.4,64.15
259,14,25.57,60.14
259,16,36.24,71.1
259,19,104.14,181.59
259,20,115.1,217.81
259,21,110.92,202.57
259,22,126.06,206.24
259,23,150.08,243.67
259,24,181.1,277.54
259,25,219.14,356.96
260,13,7.0,3.0
260,14,24.5,1.5
260,15,45.0,5.0
260,16,77.0,1.0
260,17,66.5,25.5
260,18,78.5,7.5
260,19,117.0,6.0
260,20,132.0,4.0
260,21,139.0,5.0
260,22,149.5,5.5
260,23,125.0,36.0
260,24,74.5,29.5
260,25,99.5,10.5
261,10,26.53,31.66
261,11,42.57,28.82
261,12,49.8,29.54
261,13,63.33,61.81
261,14,44.13,38.34
261,15,46.87,53.07
261,16,55.0,60.9
261,17,89.4,123.52
261,18,152.53,235.77
261,19,203.27,279.48
261,20,196.0,307.4
261,21,191.33,217.29
261,22,200.0,201.32
261,23,219.07,252.89
261,24,245.93,300.75
261,25,337.2,492.27
262,8,9.25,6.83
262,12,22.57,23.63
262,15,14.93,10.48
262,16,12.94,15.12
262,17,32.06,28.37
262,18,75.89,80.39
262,19,96.17,162.03
262,20,165.83,173.73
262,21,227.44,264.11
262,22,198.61,208.26
262,23,253.67,323.93
262,24,316.72,334.62
262,25,478.11,688.7
263,8,38.04,70.43
263,9,42.3,75.97
263,10,52.26,59.23
263,11,64.14,75.23
263,12,64.15,90.42
263,13,69.14,104.9
263,14,69.22,90.53
263,15,68.86,92.41
263,16,81.79,81.91
263,17,133.38,169.49
263,18,151.17,203.41
263,19,215.17,308.73
263,20,257.38,323.36
263,21,262.69,286.13
263,22,279.07,286.73
263,23,301.93,342.64
263,24,317.9,420.95
263,25,349.62,456.44
264,8,1.0,0.0
264,10,8.47,6.64
264,11,11.72,16.39
264,12,22.78,23.63
264,13,25.94,29.09
264,14,25.72,27.27
264,15,21.26,24.9
264,16,23.89,34.3
264,17,30.62,48.46
264,18,50.45,101.04
264,19,71.73,173.92
264,20,83.36,218.01
264,21,92.27,189.41
264,22,121.73,246.02
264,23,191.05,389.86
264,24,319.41,640.07
264,25,536.95,1061.03
266,18,41.6,77.73
266,23,70.0,116.03
266,24,51.0,91.26
266,25,56.0,117.55
267,7,42.11,52.28
267,8,44.75,37.24
267,9,23.7,24.63
267,10,15.7,10.72
267,11,34.3,26.05
267,12,46.0,31.26
267,13,78.1,53.44
267,14,170.3,125.31
267,15,255.8,159.62
267,16,387.0,235.67
267,17,755.1,316.63
267,18,1247.5,578.86
267,19,3319.9,1290.01
267,20,4474.6,2136.49
267,21,4910.2,1798.29
267,22,4739.4,1428.42
267,23,4664.0,1383.65
267,24,4814.5,1170.21
267,25,5115.0,1331.21
268,16,6.0,4.0
268,18,41.6,77.73
268,19,53.25,81.28
268,20,23.86,50.42
268,21,22.33,36.01
268,22,32.57,48.37
268,23,69.29,116.43
268,24,58.75,89.73
268,25,57.0,117.29
269,18,23.62,56.56
269,20,30.18,46.96
269,21,28.38,24.09
269,22,29.41,30.96
269,23,24.55,34.24
269,24,29.62,41.87
269,25,46.32,72.75
270,8,0.0,0.0
270,11,1.75,0.83
270,12,1.33,0.47
270,13,2.5,1.5
270,15,2.0,0.0
270,16,1.5,0.5
270,17,1.0,0.0
270,18,2.4,2.33
270,19,6.75,1.92
270,20,4.0,4.17
270,21,5.67,5.5
270,22,17.29,37.89
270,23,21.71,35.8
270,24,24.0,29.14
270,25,16.89,23.58
271,12,5.71,9.97
271,13,5.83,9.49
271,15,5.12,5.67
271,18,22.15,56.85
271,19,28.5,76.62
271,20,30.47,46.97
271,21,29.69,26.0
271,22,29.06,30.8
271,23,24.09,34.17
271,24,28.05,41.12
271,25,45.55,72.96
273,8,2.5,0.5
273,9,7.18,6.03
273,10,16.5,12.9
273,11,31.33,23.57
273,12,43.92,21.77
273,13,44.67,29.12
273,14,43.08,19.28
273,15,72.67,37.63
273,16,81.75,49.16
273,17,161.67,114.05
273,18,290.92,286.67
273,19,468.33,317.18
273,20,474.25,301.47
273,21,616.08,501.88
273,22,732.0,569.57
273,23,989.83,855.55
273,24,1119.17,676.93
273,25,918.33,563.31
274,10,197.5,768.82
274,11,197.71,794.25
274,12,298.27,1341.77
274,13,401.11,1777.43
274,14,430.0,1723.64
274,15,657.37,2251.78
274,16,894.74,2768.53
274,17,801.33,1797.25
274,18,904.81,1589.35
274,19,1078.89,1670.24
274,20,1174.04,1407.11
274,21,1032.04,1363.62
274,22,1110.89,1389.6
274,23,1171.89,1624.17
274,24,1217.07,1714.66
274,25,1212.22,1502.73
275,7,14.88,27.54
275,8,14.86,32.68
275,9,12.6,15.99
275,10,24.24,22.45
275,11,23.51,19.72
275,12,33.37,34.91
275,13,42.57,50.88
275,14,57.16,72.49
275,15,62.01,105.9
275,16,71.31,111.09
275,17,121.26,178.6
275,18,169.03,221.81
275,19,233.62,327.52
275,20,351.93,402.36
275,21,401.62,560.38
275,22,442.09,632.24
275,23,449.41,629.97
275,24,509.66,656.72
275,25,565.09,773.2
276,8,14.81,32.7
276,9,12.62,15.98
276,10,23.78,22.58
276,11,23.55,19.7
276,12,33.28,34.93
276,13,42.12,51.03
276,14,56.76,72.61
276,15,61.51,105.86
276,16,70.37,111.36
276,17,120.88,178.78
276,18,168.41,222.12
276,19,232.4,328.03
276,20,351.37,402.7
276,21,399.44,561.17
276,22,441.22,632.63
276,23,446.22,631.11
276,24,504.71,658.18
276,25,561.88,774.27
277,7,8.0,12.63
277,8,18.13,23.19
277,9,9.18,14.6
277,10,11.47,16.46
277,11,30.86,86.46
277,12,83.24,211.09
277,13,111.0,298.88
277,14,117.14,245.63
277,15,94.24,167.18
277,16,99.14,161.06
277,17,152.38,196.99
277,18,181.57,191.61
277,19,184.14,196.93
277,20,184.0,159.78
277,21,189.1,134.46
277,22,220.62,144.26
277,23,293.62,194.07
277,24,393.1,211.97
277,25,529.76,335.96
278,7,28.85,35.75
278,8,48.38,45.45
278,9,10.77,12.3
278,10,7.42,9.38
278,11,11.73,14.54
278,12,15.25,17.45
278,13,32.0,45.02
278,14,49.12,64.51
278,15,60.38,68.16
278,16,58.75,73.03
278,17,77.0,107.88
278,18,112.69,146.03
278,19,153.62,155.59
278,20,238.56,253.02
278,21,314.81,364.36
278,22,371.12,423.94
278,23,520.88,582.23
278,24,508.31,415.38
278,25,530.25,422.58
279,8,14.81,32.7
279,9,12.45,16.04
279,10,24.1,22.55
279,11,23.58,19.68
279,12,33.42,34.89
279,13,42.59,50.87
279,14,56.97,72.56
279,15,62.21,105.87
279,16,70.54,111.35
279,17,120.91,178.77
279,18,168.38,222.14
279,19,233.49,327.59
279,20,351.69,402.51
279,21,401.43,560.48
279,22,441.71,632.42
279,23,448.24,630.52
279,24,507.85,657.55
279,25,564.74,773.37
280,8,19.53,23.05
280,9,12.41,18.1
280,11,37.38,89.52
280,12,95.52,214.7
280,13,132.14,307.41
280,14,163.9,310.01
280,15,152.24,291.73
280,16,147.52,255.71
280,17,191.1,242.09
280,18,233.05,279.87
280,19,235.52,278.0
280,20,244.76,294.5
280,21,237.67,243.77
280,22,261.71,205.65
280,23,322.0,209.29
280,24,424.05,228.4
280,25,573.1,355.21
281,8,14.79,32.71
281,9,12.55,16.02
281,10,23.88,22.61
281,11,23.52,19.71
281,12,33.51,34.85
281,13,42.21,51.03
281,14,57.22,72.45
281,15,62.54,105.76
281,16,71.04,111.22
281,17,120.85,178.79
281,18,168.65,222.02
281,19,233.15,327.75
281,20,350.91,402.93
281,21,400.22,560.96
281,22,441.53,632.5
281,23,448.81,630.27
281,24,508.9,657.12
281,25,564.93,773.28
282,7,28.77,35.8
282,8,48.62,45.39
282,9,11.15,12.19
282,11,11.67,14.59
282,12,15.69,17.15
282,13,32.87,44.6
282,14,49.31,64.38
282,15,58.62,69.14
282,16,58.62,73.12
282,17,79.38,106.64
282,18,112.69,146.03
282,19,153.81,155.47
282,20,234.88,255.5
282,21,316.88,363.03
282,22,377.25,420.3
282,23,522.94,581.12
282,24,513.62,411.73
282,25,538.38,418.56
283,7,13.72,26.83
283,8,13.9,32.33
283,9,12.51,16.03
283,10,24.13,22.53
283,11,23.06,19.54
283,12,32.82,34.79
283,13,42.0,51.03
283,14,56.22,72.53
283,15,61.9,105.9
283,16,71.1,111.19
283,17,121.37,178.54
283,18,168.87,221.91
283,19,233.59,327.53
283,20,352.09,402.25
283,21,401.34,560.52
283,22,441.74,632.41
283,23,448.54,630.39
283,24,509.1,657.02
283,25,562.63,774.1
284,7,6.73,5.46
284,9,15.06,11.42
284,10,31.68,40.76
284,12,90.52,163.61
284,13,47.09,67.69
284,14,68.91,100.08
284,15,116.71,282.47
284,16,361.75,1141.37
284,17,561.29,1669.37
284,18,878.0,2494.8
284,19,1149.54,2677.45
284,20,1301.75,2664.33
284,21,1459.12,2832.09
284,22,1605.5,2953.61
284,23,1712.83,3457.04
284,24,1888.67,3608.94
284,25,2110.25,3897.99
285,10,546.37,1869.82
285,11,596.8,1793.0
285,12,573.06,1651.02
285,13,695.06,1853.96
285,14,784.1,1866.89
285,15,995.1,2324.25
285,16,1315.39,2931.41
285,17,1492.19,3207.01
285,18,1740.45,3590.32
285,19,2095.23,4258.66
285,20,2087.71,3709.35
285,21,2259.39,3519.19
285,22,2577.29,3455.25
285,23,2741.9,3892.09
285,24,2912.39,4175.57
285,25,3770.06,4916.92
286,10,18.11,19.6
286,11,20.14,19.19
286,12,36.67,44.9
286,13,32.05,36.33
286,14,35.32,40.79
286,15,58.36,93.32
286,16,87.36,176.93
286,17,149.0,326.16
286,18,165.45,347.16
286,19,295.09,606.79
286,20,372.59,561.01
286,21,427.18,476.75
286,22,509.0,494.85
286,23,714.05,645.35
286,24,884.18,899.67
286,25,877.77,1050.42
287,8,9.5,8.43
287,10,26.33,31.82
287,11,42.5,28.92
287,12,51.2,28.09
287,13,63.47,61.71
287,14,44.4,38.08
287,15,45.93,53.67
287,16,53.87,61.42
287,17,89.0,123.69
287,18,147.73,237.4
287,19,204.53,278.83
287,20,193.13,308.45
287,21,176.73,221.32
287,22,186.13,205.21
287,23,204.6,256.82
287,24,233.67,305.03
287,25,322.73,496.32
288,7,98.76,317.82
288,8,151.53,464.62
288,9,123.36,508.38
288,10,106.17,369.05
288,11,106.08,375.66
288,12,124.96,421.37
288,13,132.04,461.43
288,14,144.79,456.62
288,15,152.48,392.52
288,16,165.31,380.58
288,17,195.12,409.51
288,18,223.12,406.07
288,19,249.12,434.69
288,20,265.88,413.23
288,21,254.35,375.87
288,22,264.0,378.71
288,23,272.42,391.65
288,24,283.85,411.66
288,25,311.96,444.19
289,7,2.0,1.07
289,8,3.62,2.55
289,9,10.33,6.67
289,10,14.78,16.34
289,11,17.9,16.64
289,12,29.43,28.3
289,13,29.29,34.67
289,14,32.23,31.64
289,15,53.55,80.4
289,16,48.77,45.79
289,17,84.27,103.29
289,18,93.86,127.13
289,19,173.77,204.54
289,20,287.27,329.14
289,21,355.95,339.6
289,22,443.55,404.66
289,23,654.91,617.82
289,24,831.73,902.99
289,25,834.14,1060.67
290,8,4.75,3.27
290,9,8.17,6.74
290,10,5.83,4.52
290,11,8.93,8.61
290,12,21.36,24.21
290,13,31.93,30.23
290,14,18.8,24.19
290,16,12.47,15.2
290,17,30.56,29.04
290,18,71.44,81.2
290,19,88.56,162.73
290,20,165.78,173.75
290,21,226.72,264.56
290,22,189.33,211.07
290,23,253.72,323.9
290,24,308.11,336.82
290,25,484.5,686.11
291,10,8.2,6.89
291,11,11.72,16.39
291,12,23.11,23.42
291,14,27.0,27.14
291,15,22.89,24.92
291,16,25.33,34.31
291,17,31.24,48.24
291,18,55.05,101.71
291,19,79.86,175.3
291,20,94.55,220.56
291,21,104.23,192.74
291,22,135.82,248.94
291,23,219.68,403.34
291,24,358.23,648.58
291,25,596.05,1075.11
292,7,14.03,27.21
292,8,13.67,32.01
292,9,12.12,15.84
292,10,23.15,21.72
292,11,22.63,18.69
292,12,30.51,26.94
292,13,38.46,41.08
292,14,50.76,53.79
292,15,52.44,71.29
292,16,62.97,92.82
292,17,111.31,164.3
292,18,159.6,213.49
292,19,225.4,324.9
292,20,343.07,401.42
292,21,395.49,561.12
292,22,436.06,633.23
292,23,442.37,631.01
292,24,501.07,657.62
292,25,553.93,772.94
293,9,15.57,11.81
293,10,32.23,26.45
293,11,31.23,16.62
293,12,33.74,22.71
293,13,39.51,25.4
293,14,32.0,20.24
293,15,40.63,34.72
293,16,63.69,68.47
293,17,95.09,125.68
293,18,251.54,319.63
293,19,289.34,380.62
293,20,473.71,544.43
293,21,553.4,532.5
293,22,664.49,583.6
293,23,462.31,391.74
293,24,334.2,322.38
293,25,335.09,287.01
294,7,14.82,27.55
294,8,13.72,32.09
294,9,11.91,15.45
294,10,23.57,22.43
294,11,22.72,18.92
294,12,32.09,33.7
294,13,39.81,47.35
294,14,54.28,69.92
294,15,55.21,90.29
294,16,61.26,81.68
294,17,107.01,143.73
294,18,156.53,204.32
294,19,225.01,324.42
294,20,344.94,402.74
294,21,393.66,560.44
294,22,433.97,632.65
294,23,441.15,630.64
294,24,498.44,656.34
294,25,552.72,772.25
295,8,14.81,32.7
295,9,12.32,16.02
295,10,23.52,22.38
295,11,23.34,19.73
295,12,32.91,34.85
295,13,42.31,51.0
295,14,56.38,72.58
295,15,61.81,105.9
295,16,70.82,111.3
295,17,121.25,178.61
295,18,168.09,222.24
295,19,230.9,328.23
295,20,346.54,403.39
295,21,397.16,561.38
295,22,438.12,633.34
295,23,444.96,631.26
295,24,506.96,657.84
295,25,563.22,773.93
296,8,154.53,463.8
296,9,124.36,508.19
296,10,107.25,368.83
296,11,108.17,375.21
296,12,130.71,420.6
296,13,134.24,460.94
296,14,148.38,455.83
296,15,154.92,391.85
296,16,167.88,379.78
296,17,199.54,408.44
296,18,228.65,404.7
296,19,252.5,433.94
296,20,271.08,412.19
296,21,257.77,374.93
296,22,264.92,378.55
296,23,275.96,390.57
296,24,287.38,410.77
296,25,318.54,442.25
297,9,7.5,6.83
297,10,6.92,5.81
297,11,9.71,8.35
297,12,22.43,23.74
297,13,30.6,30.64
297,14,19.1,24.02
297,15,13.13,10.05
297,16,12.35,15.18
297,17,31.44,28.83
297,18,71.83,81.31
297,19,93.5,163.05
297,20,151.44,169.21
297,21,207.0,262.26
297,22,193.28,210.83
297,23,253.28,324.13
297,24,298.44,334.3
297,25,459.61,689.84
299,7,10.67,12.26
299,15,14.6,10.78
299,16,13.18,14.98
299,17,31.78,28.61
299,18,76.11,80.23
299,19,93.5,163.05
299,20,167.33,172.89
299,21,207.28,262.49
299,22,197.72,208.87
299,23,254.72,323.31
299,24,319.78,332.82
299,25,485.17,685.78
301,7,2.0,0.0
301,10,2.5,1.89
301,11,6.17,4.18
301,12,33.5,20.16
301,13,10.4,9.22
301,14,12.67,13.16
301,15,17.33,10.67
301,16,23.5,15.23
301,17,45.67,43.18
301,18,76.5,48.53
301,19,131.33,98.48
301,20,155.83,163.15
301,21,85.17,96.7
301,22,123.67,121.45
301,23,198.83,185.28
301,24,341.5,313.73
301,25,520.0,506.17
302,7,15.03,27.48
302,8,14.69,32.74
302,9,12.43,16.04
302,10,24.04,22.58
302,11,23.39,19.74
302,12,33.42,34.89
302,13,42.31,51.0
302,14,57.19,72.47
302,15,62.38,105.82
302,16,71.13,111.18
302,17,121.06,178.7
302,18,168.85,221.91
302,19,232.62,327.96
302,20,347.74,403.59
302,21,397.57,561.39
302,22,439.16,633.22
302,23,443.47,631.21
302,24,505.19,658.15
302,25,563.04,773.99
303,7,8.39,9.99
303,9,15.23,12.02
303,10,31.54,26.1
303,11,31.57,16.5
303,12,34.11,22.63
303,13,39.57,25.37
303,14,31.51,19.88
303,15,40.2,34.86
303,16,64.11,68.48
303,17,94.77,125.64
303,18,258.09,320.22
303,19,306.09,385.49
303,20,485.29,545.64
303,21,559.09,531.7
303,22,676.57,584.04
303,23,462.51,391.7
303,24,337.49,322.85
303,25,334.91,287.01
304,7,15.0,27.49
304,8,14.81,32.7
304,9,12.49,16.04
304,10,23.9,22.61
304,11,23.18,19.66
304,12,32.96,34.88
304,13,42.32,51.0
304,14,56.46,72.6
304,15,61.66,105.89
304,16,69.75,111.24
304,17,118.91,178.81
304,18,164.15,221.03
304,19,227.15,326.65
304,20,341.99,400.38
304,21,388.1,555.84
304,22,417.88,611.89
304,23,423.32,606.18
304,24,485.19,638.6
304,25,541.24,759.01
305,10,6.58,5.74
305,11,9.0,8.64
305,12,21.57,24.17
305,13,29.33,30.16
305,14,18.9,24.13
305,15,13.73,10.75
305,16,13.06,15.05
305,17,31.72,28.65
305,18,75.83,80.43
305,19,93.83,162.97
305,20,161.67,174.76
305,21,227.22,264.25
305,22,196.11,209.79
305,23,250.33,325.42
305,24,319.06,333.29
305,25,478.28,688.65
306,8,23.1,52.86
306,10,40.31,99.17
306,12,31.52,64.1
306,13,36.32,79.27
306,14,25.55,60.15
306,15,30.1,58.26
306,16,36.09,71.17
306,17,53.62,103.01
306,18,93.44,164.71
306,19,103.98,181.68
306,20,114.86,217.93
306,21,110.98,202.54
306,22,125.94,206.28
306,23,148.86,244.2
306,24,179.92,278.09
306,25,218.59,357.2
307,7,32.33,49.84
307,8,36.38,38.58
307,9,20.6,24.72
307,10,15.1,11.02
307,11,42.2,38.99
307,12,46.4,31.69
307,13,77.3,53.82
307,14,173.8,124.62
307,15,265.7,168.65
307,16,384.7,234.01
307,17,723.9,285.38
307,18,1392.3,805.09
307,19,3517.9,1627.1
307,20,4741.3,2476.29
307,21,5282.3,2161.44
307,22,5194.0,1968.61
307,23,5087.5,1803.01
307,24,5230.1,1702.76
307,25,5516.2,1713.92
308,7,28.77,35.8
308,8,43.94,42.59
308,9,11.0,12.25
308,10,7.25,9.38
308,11,11.33,14.75
308,12,15.0,17.54
308,13,31.93,45.04
308,14,49.0,64.58
308,15,58.81,69.07
308,16,57.25,73.77
308,17,76.75,107.96
308,18,114.19,145.19
308,19,154.0,155.36
308,20,226.38,257.74
308,21,305.25,367.93
308,22,366.44,425.7
308,23,518.12,583.52
308,24,472.0,409.27
308,25,520.5,423.88
309,7,8.5,12.85
309,8,14.67,16.85
309,9,9.47,15.47
309,10,10.27,12.37
309,11,17.95,29.85
309,12,48.29,62.1
309,13,64.95,99.92
309,14,109.14,211.13
309,15,116.24,258.95
309,16,112.48,217.01
309,17,148.33,181.45
309,18,196.14,245.61
309,19,194.95,237.76
309,20,216.43,280.01
309,21,220.86,238.46
309,22,238.86,198.79
309,23,295.57,198.04
309,24,393.8,213.4
309,25,521.38,317.42
310,7,31.64,77.38
310,8,22.72,52.98
310,9,41.97,111.99
310,10,39.21,99.36
310,11,36.1,86.54
310,12,30.07,64.0
310,13,34.68,79.3
310,14,24.76,60.24
310,15,28.98,58.34
310,16,33.38,69.85
310,17,44.94,87.88
310,18,79.5,140.11
310,19,96.61,177.94
310,20,108.0,215.64
310,21,100.94,194.7
310,22,116.45,198.73
310,23,136.55,232.28
310,24,163.35,258.61
310,25,193.18,320.17
312,8,14.81,32.7
312,9,12.62,15.98
312,10,24.24,22.45
312,11,23.72,19.56
312,12,33.66,34.74
312,13,42.26,51.01
312,14,57.09,72.52
312,15,62.72,105.67
312,16,71.16,111.17
312,17,121.35,178.55
312,18,168.75,221.97
312,19,233.81,327.41
312,20,351.54,402.6
312,21,402.68,559.79
312,22,443.07,631.7
312,23,450.13,629.55
312,24,510.43,656.27
312,25,566.35,772.53
313,8,2.0,0.89
313,9,4.4,3.93
313,10,6.88,8.96
313,11,11.57,8.65
313,12,7.3,6.69
313,13,11.5,9.9
313,14,11.9,12.06
313,15,18.44,22.92
313,16,13.44,10.32
313,17,12.9,17.89
313,18,26.8,34.61
313,19,57.8,66.08
313,20,57.1,46.85
313,21,59.0,36.46
313,22,66.7,34.87
313,23,84.7,74.01
313,24,84.1,76.99
313,25,110.2,76.49
314,9,43.41,75.61
314,11,65.07,74.79
314,13,69.5,104.69
314,14,69.44,90.4
314,15,69.17,92.24
314,16,82.18,81.65
314,17,132.66,169.9
314,18,151.48,203.21
314,19,215.31,308.66
314,20,257.52,323.27
314,21,265.93,283.88
314,22,280.59,285.57
314,23,302.07,342.54
314,24,319.93,419.84
314,25,353.97,454.12
315,7,14.82,27.55
315,8,14.47,32.74
315,9,12.4,16.04
315,10,23.97,22.6
315,11,22.94,19.38
315,12,33.34,34.92
315,13,41.84,50.99
315,14,54.68,70.76
315,15,60.43,105.22
315,16,69.97,111.31
315,17,118.57,178.67
315,18,168.26,222.18
315,19,232.88,327.86
315,20,350.49,403.12
315,21,401.49,560.45
315,22,442.74,631.9
315,23,450.06,629.6
315,24,509.93,656.57
315,25,565.29,773.1
316,7,31.55,77.42
316,13,36.18,79.32
316,14,25.29,60.23
316,15,30.05,58.28
316,16,36.02,71.19
316,17,53.25,103.15
316,18,92.67,164.96
316,19,103.2,181.99
316,20,114.49,218.08
316,21,110.86,202.6
316,22,126.18,206.19
316,23,148.76,244.24
316,24,180.02,278.05
316,25,218.63,357.19
317,9,12.46,16.04
317,10,23.97,22.6
317,11,23.49,19.72
317,12,33.01,34.9
317,13,42.03,51.03
317,14,56.96,72.57
317,15,62.29,105.85
317,16,70.84,111.29
317,17,120.93,178.76
317,18,166.47,222.33
317,19,230.34,328.18
317,20,348.31,403.6
317,21,399.41,561.18
317,22,440.15,632.99
317,23,446.12,631.13
317,24,505.0,658.17
317,25,562.31,774.18
318,8,2.67,2.36
318,10,12.17,18.11
318,11,39.0,45.9
318,12,41.42,45.0
318,13,32.17,47.49
318,14,41.91,38.02
318,15,36.33,30.55
318,16,24.75,29.96
318,17,24.58,35.86
318,18,65.82,97.01
318,19,88.67,114.47
318,20,94.25,115.01
318,21,119.08,135.35
318,22,132.25,157.56
318,23,167.17,185.07
318,24,258.83,286.88
318,25,367.67,376.64
319,9,14.25,11.5
319,10,29.77,40.14
319,11,31.23,35.71
319,12,88.67,164.34
319,13,46.0,68.11
319,14,67.14,100.74
319,15,118.29,282.16
319,16,358.12,1142.17
319,17,558.08,1670.19
319,18,880.71,2494.09
319,19,1137.96,2680.12
319,20,1291.92,2666.7
319,21,1444.88,2835.09
319,22,1591.88,2956.49
319,23,1694.83,3460.01
319,24,1859.96,3612.5
319,25,2074.92,3901.09
320,7,15.03,27.48
320,8,14.78,32.72
320,9,12.46,16.04
320,10,24.24,22.45
320,11,23.66,19.62
320,12,33.58,34.8
320,13,42.29,51.01
320,14,56.78,72.61
320,15,61.97,105.9
320,16,71.01,111.23
320,17,121.49,178.47
320,18,169.28,221.65
320,19,234.06,327.25
320,20,352.84,401.69
320,21,402.59,559.84
320,22,443.4,631.5
320,23,450.18,629.53
320,24,509.59,656.76
320,25,566.4,772.51
321,8,14.42,15.51
321,9,15.44,11.05
321,10,32.59,40.33
321,11,34.18,36.35
321,12,90.43,163.66
321,13,47.35,67.53
321,14,68.73,100.18
321,15,119.29,281.84
321,16,360.42,1141.7
321,17,559.71,1669.79
321,18,883.75,2493.2
321,19,1152.88,2676.45
321,20,1310.33,2661.52
321,21,1457.58,2832.51
321,22,1612.54,2951.51
321,23,1716.0,3456.27
321,24,1897.0,3606.83
321,25,2126.12,3893.99
322,9,5.5,3.55
322,10,6.0,4.95
322,11,7.79,6.9
322,12,19.36,23.14
322,13,31.67,30.39
322,14,16.4,24.05
322,15,13.4,10.44
322,16,12.53,15.2
322,17,29.94,28.89
322,18,68.78,79.44
322,19,91.06,163.25
322,20,161.89,174.75
322,21,218.56,266.99
322,22,191.56,211.11
322,23,246.61,326.33
322,24,302.06,335.86
322,25,468.72,690.46
323,7,155.41,555.21
323,8,292.44,868.49
323,9,360.72,1074.82
323,10,545.27,1870.12
323,11,596.2,1793.19
323,12,571.52,1651.52
323,13,694.35,1854.22
323,14,783.73,1867.05
323,15,995.06,2324.27
323,16,1314.84,2931.65
323,17,1492.0,3207.1
323,18,1740.71,3590.2
323,19,2093.23,4259.6
323,20,2087.48,3709.48
323,21,2257.55,3520.28
323,22,2573.26,3458.07
323,23,2736.65,3895.6
323,24,2909.06,4177.74
323,25,3768.1,4918.33
324,10,14.33,19.14
324,11,36.81,89.68
